arrivaldate,arrivalstation,crawler,departuredate,departurestation,fullfare,productclass,scandate,trajeto
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,357.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,482.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,632.46,MX,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,357.46,LT,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,482.46,PL,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,632.46,MX,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,373.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,498.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,648.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1396.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1521.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1681.46,MX,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2600.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2725.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2895.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2298.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2423.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2593.46,MX,19-12-2024,ida
2025-03-02T11:30:00,VIX,gol,2025-03-02T10:20:00,GIG,344.0,LT,19-12-2024,volta
2025-03-02T11:30:00,VIX,gol,2025-03-02T10:20:00,GIG,469.0,PL,19-12-2024,volta
2025-03-02T11:30:00,VIX,gol,2025-03-02T10:20:00,GIG,619.0,MX,19-12-2024,volta
2025-03-02T16:15:00,VIX,gol,2025-03-02T15:05:00,GIG,344.0,LT,19-12-2024,volta
2025-03-02T16:15:00,VIX,gol,2025-03-02T15:05:00,GIG,469.0,PL,19-12-2024,volta
2025-03-02T16:15:00,VIX,gol,2025-03-02T15:05:00,GIG,619.0,MX,19-12-2024,volta
2025-03-02T12:35:00,GRU,gol,2025-03-02T11:25:00,GIG,1835.0,LT,19-12-2024,volta
2025-03-02T12:35:00,GRU,gol,2025-03-02T11:25:00,GIG,1960.0,PL,19-12-2024,volta
2025-03-02T12:35:00,GRU,gol,2025-03-02T11:25:00,GIG,2130.0,MX,19-12-2024,volta
2025-03-02T22:40:00,CNF,gol,2025-03-02T21:30:00,GIG,975.0,LT,19-12-2024,volta
2025-03-02T22:40:00,CNF,gol,2025-03-02T21:30:00,GIG,1100.0,PL,19-12-2024,volta
2025-03-02T22:40:00,CNF,gol,2025-03-02T21:30:00,GIG,1255.0,MX,19-12-2024,volta
2025-03-02T23:15:00,FLN,gol,2025-03-02T21:35:00,GIG,2285.0,LT,19-12-2024,volta
2025-03-02T23:15:00,FLN,gol,2025-03-02T21:35:00,GIG,2410.0,PL,19-12-2024,volta
2025-03-02T23:15:00,FLN,gol,2025-03-02T21:35:00,GIG,2580.0,MX,19-12-2024,volta
2025-03-02T23:15:00,FLN,gol,2025-03-02T21:35:00,GIG,2285.0,LT,19-12-2024,volta
2025-03-02T23:15:00,FLN,gol,2025-03-02T21:35:00,GIG,2410.0,PL,19-12-2024,volta
2025-03-02T23:15:00,FLN,gol,2025-03-02T21:35:00,GIG,2580.0,MX,19-12-2024,volta
2025-03-02T23:25:00,CWB,gol,2025-03-02T21:50:00,GIG,360.0,LT,19-12-2024,volta
2025-03-02T23:25:00,CWB,gol,2025-03-02T21:50:00,GIG,485.0,PL,19-12-2024,volta
2025-03-02T23:25:00,CWB,gol,2025-03-02T21:50:00,GIG,635.0,MX,19-12-2024,volta
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,739.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,864.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1019.46,MX,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,739.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,864.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1019.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,739.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,864.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1019.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,739.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,864.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1019.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,739.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,864.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1019.46,MX,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1394.46,LT,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1519.46,PL,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1679.46,MX,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1394.46,LT,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1519.46,PL,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1679.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,739.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,864.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1019.46,MX,19-12-2024,ida
2025-03-02T07:50:00,GRU,gol,2025-03-02T06:25:00,CNF,1380.59,LT,19-12-2024,volta
2025-03-02T07:50:00,GRU,gol,2025-03-02T06:25:00,CNF,1505.59,PL,19-12-2024,volta
2025-03-02T07:50:00,GRU,gol,2025-03-02T06:25:00,CNF,1665.59,MX,19-12-2024,volta
2025-03-02T11:05:00,GIG,gol,2025-03-02T09:55:00,CNF,725.59,LT,19-12-2024,volta
2025-03-02T11:05:00,GIG,gol,2025-03-02T09:55:00,CNF,850.59,PL,19-12-2024,volta
2025-03-02T11:05:00,GIG,gol,2025-03-02T09:55:00,CNF,1005.59,MX,19-12-2024,volta
2025-03-02T07:50:00,GRU,gol,2025-03-02T06:25:00,CNF,2667.59,LT,19-12-2024,volta
2025-03-02T07:50:00,GRU,gol,2025-03-02T06:25:00,CNF,2792.59,PL,19-12-2024,volta
2025-03-02T07:50:00,GRU,gol,2025-03-02T06:25:00,CNF,2962.59,MX,19-12-2024,volta
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1857.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1982.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2152.46,MX,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1857.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1982.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2152.46,MX,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,2426.46,LT,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,2551.46,PL,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,2721.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,906.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1031.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1186.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,906.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1031.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1186.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,906.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1031.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1186.46,MX,19-12-2024,ida
2025-03-02T16:05:00,VIX,gol,2025-03-02T14:25:00,SSA,1856.17,LT,19-12-2024,volta
2025-03-02T16:05:00,VIX,gol,2025-03-02T14:25:00,SSA,1981.17,PL,19-12-2024,volta
2025-03-02T16:05:00,VIX,gol,2025-03-02T14:25:00,SSA,2151.17,MX,19-12-2024,volta
2025-03-02T06:10:00,GIG,gol,2025-03-02T04:00:00,SSA,2425.17,LT,19-12-2024,volta
2025-03-02T06:10:00,GIG,gol,2025-03-02T04:00:00,SSA,2550.17,PL,19-12-2024,volta
2025-03-02T06:10:00,GIG,gol,2025-03-02T04:00:00,SSA,2720.17,MX,19-12-2024,volta
2025-03-02T13:05:00,GIG,gol,2025-03-02T10:55:00,SSA,2670.17,LT,19-12-2024,volta
2025-03-02T13:05:00,GIG,gol,2025-03-02T10:55:00,SSA,2795.17,PL,19-12-2024,volta
2025-03-02T13:05:00,GIG,gol,2025-03-02T10:55:00,SSA,2965.17,MX,19-12-2024,volta
2025-03-02T13:50:00,GIG,gol,2025-03-02T11:40:00,SSA,2670.17,LT,19-12-2024,volta
2025-03-02T13:50:00,GIG,gol,2025-03-02T11:40:00,SSA,2795.17,PL,19-12-2024,volta
2025-03-02T13:50:00,GIG,gol,2025-03-02T11:40:00,SSA,2965.17,MX,19-12-2024,volta
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,942.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1067.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1222.46,MX,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,942.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1067.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1222.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,942.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1067.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1222.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,942.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1067.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1222.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,942.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1067.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1222.46,MX,19-12-2024,ida
2025-03-02T08:05:00,GRU,gol,2025-03-02T06:15:00,BSB,1237.85,LT,19-12-2024,volta
2025-03-02T08:05:00,GRU,gol,2025-03-02T06:15:00,BSB,1362.85,PL,19-12-2024,volta
2025-03-02T08:05:00,GRU,gol,2025-03-02T06:15:00,BSB,1522.85,MX,19-12-2024,volta
2025-03-02T10:45:00,GIG,gol,2025-03-02T08:55:00,BSB,814.85,LT,19-12-2024,volta
2025-03-02T10:45:00,GIG,gol,2025-03-02T08:55:00,BSB,939.85,PL,19-12-2024,volta
2025-03-02T10:45:00,GIG,gol,2025-03-02T08:55:00,BSB,1094.85,MX,19-12-2024,volta
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1386.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1861.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1986.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2156.46,MX,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,1106.46,LT,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,1231.46,PL,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,1386.46,MX,19-12-2024,ida
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,1114.47,LT,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,1239.47,PL,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,1394.47,MX,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,1673.47,LT,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,1798.47,PL,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,1968.47,MX,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T11:55:00,FOR,1114.47,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T11:55:00,FOR,1239.47,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T11:55:00,FOR,1394.47,MX,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,1279.47,LT,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,1404.47,PL,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,1564.47,MX,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1673.47,LT,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1798.47,PL,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1968.47,MX,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1114.47,LT,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1239.47,PL,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1394.47,MX,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,3052.47,LT,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,3177.47,PL,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,3347.47,MX,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:20:00,FOR,1673.47,LT,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:20:00,FOR,1798.47,PL,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:20:00,FOR,1968.47,MX,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:20:00,FOR,1673.47,LT,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:20:00,FOR,1798.47,PL,19-12-2024,volta
2025-03-02T20:05:00,BSB,gol,2025-03-02T17:20:00,FOR,1968.47,MX,19-12-2024,volta
2025-03-02T22:00:00,GRU,gol,2025-03-02T18:25:00,FOR,1114.47,LT,19-12-2024,volta
2025-03-02T22:00:00,GRU,gol,2025-03-02T18:25:00,FOR,1239.47,PL,19-12-2024,volta
2025-03-02T22:00:00,GRU,gol,2025-03-02T18:25:00,FOR,1394.47,MX,19-12-2024,volta
2025-03-02T22:00:00,GRU,gol,2025-03-02T18:25:00,FOR,1114.47,LT,19-12-2024,volta
2025-03-02T22:00:00,GRU,gol,2025-03-02T18:25:00,FOR,1239.47,PL,19-12-2024,volta
2025-03-02T22:00:00,GRU,gol,2025-03-02T18:25:00,FOR,1394.47,MX,19-12-2024,volta
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T14:35:00,GIG,gol,2025-02-22T13:25:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T21:00:00,GIG,gol,2025-02-22T19:50:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T06:35:00,CGH,gol,2025-02-22T05:00:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T06:30:00,GIG,gol,2025-02-22T05:20:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T12:55:00,GRU,gol,2025-02-22T11:20:00,VIX,2257.46,MX,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,1962.46,LT,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2087.46,PL,19-12-2024,ida
2025-02-22T18:35:00,GRU,gol,2025-02-22T16:55:00,VIX,2257.46,MX,19-12-2024,ida
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:00:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:00:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:00:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:30:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:30:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:30:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:30:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:30:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T08:25:00,GIG,gol,2025-03-02T05:30:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T10:45:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T10:45:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T13:45:00,GIG,gol,2025-03-02T10:45:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T13:55:00,SSA,gol,2025-03-02T12:30:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T13:55:00,SSA,gol,2025-03-02T12:30:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T13:55:00,SSA,gol,2025-03-02T12:30:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:00:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:00:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T08:15:00,GRU,gol,2025-03-02T05:00:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T22:45:00,GIG,gol,2025-03-02T19:45:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T22:45:00,GIG,gol,2025-03-02T19:45:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T22:45:00,GIG,gol,2025-03-02T19:45:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T18:20:00,GIG,gol,2025-03-02T15:20:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T18:20:00,GIG,gol,2025-03-02T15:20:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T18:20:00,GIG,gol,2025-03-02T15:20:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T20:55:00,GRU,gol,2025-03-02T17:40:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T20:55:00,GRU,gol,2025-03-02T17:40:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T20:55:00,GRU,gol,2025-03-02T17:40:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T20:55:00,GRU,gol,2025-03-02T17:40:00,REC,1975.79,LT,19-12-2024,volta
2025-03-02T20:55:00,GRU,gol,2025-03-02T17:40:00,REC,2100.79,PL,19-12-2024,volta
2025-03-02T20:55:00,GRU,gol,2025-03-02T17:40:00,REC,2270.79,MX,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,2546.79,LT,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,2671.79,PL,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,2841.79,MX,19-12-2024,volta
